tweet,comportamental,fisiologico,psiquico,dhTweet,idUsuario,validadoEspec,idTweet,label
"😺✏ — amiga nao ache oq sou um fracasso noq eu faço. mas enfim, eu sou estagiário na vdd, sou assessor de imprensa na câmara dos vereadores. https://t.co/TX1TmUa33T",FALSE,FALSE,TRUE,2019-10-12,homossexualeo,TRUE,4012,3
"Ficar no quarto o dia inteiro e continuar bem viva ou sair daqui e enfrentar a família lá fora, eis a questão",TRUE,FALSE,TRUE,2019-10-13,juliapbraga_,TRUE,4518,2
to providenciando aqui meu namoro com a pessoa sem da um sinal de interesse,FALSE,FALSE,FALSE,2019-10-02,rorimais,TRUE,3469,0
"vei... eu quero chorar, o liquidificador parou de vez, n consigo fazer meu suco, fui fazer uma papa de chocolate, errei o ponto, resumindo, não tenho mais tempo para comer nada e vou sair com fome.",FALSE,FALSE,FALSE,2019-09-26,brenoca_,TRUE,3052,0
"eu sou muito inutil , sério não aguento mais, literalmente eu sou um peso nas costas de todo mundo , que saco.",FALSE,FALSE,TRUE,2019-10-02,fadamanuzita,TRUE,3480,3
"Sem o cadastro não há doação! O primeiro passo, fazer o cadastro, mostra concretamente o desejo de ajudar e salvar vidas. E isto vale muito. https://t.co/1ffz37xJQo",FALSE,FALSE,FALSE,2019-09-25,BetoAlbuquerque,TRUE,3033,0
@anonimo MEU FILHO É LINDO TO TRISTE,FALSE,FALSE,FALSE,2019-09-26,SawSebs,TRUE,3034,0
nunca mais eu como. eu não mereço dar esse peso todo; toda essa preocupação. sou um fardo.,FALSE,FALSE,TRUE,2019-10-02,listhipls,TRUE,3501,3
Ai ele nao entende q ngm gosta de mim eu sou inútil invisível q nao acredita no amor O problema sou eu amigo,FALSE,FALSE,TRUE,2019-10-02,Aloha_ArmyBTS_,TRUE,3481,3
A msm vontade de ir a praia é a mesma falta de disposição kkkkkkkk q ódio,FALSE,FALSE,TRUE,2019-10-12,VickdosReis1,TRUE,4017,3
"Booom diaaaa, a falta de disposição entristece o ser humano",FALSE,FALSE,TRUE,2019-10-12,juntosnorasonow,TRUE,4019,3
"meu deus eu sou um fardo pra todo mundo, nem eu me aguento mais",TRUE,FALSE,TRUE,2019-10-02,taeyeontw,TRUE,3502,2
"viver esta sendo um martírio p mim, sempre infeliz e com o sentimento de solidão n me entendo nunca",TRUE,FALSE,TRUE,2019-10-05,crvgkarina,TRUE,4880,2
"oi eu me odeio me sinto insuficiente e minha familia me acha um peso morto, minha vida ta um horror eu so quero um abraço mas ninguem quer me dar e para completar eu sou feia, boa noite para todos que eu nunca mais acorde agr q n vou mais no show da minha vida",TRUE,FALSE,TRUE,2019-10-02,swtlullby,TRUE,3493,2
sla to sem vontade de fazer nada,FALSE,FALSE,TRUE,2019-10-13,leeticiadestroo,TRUE,4574,3
"Te desejo que tenhas alguém, que te leve as nuvens sem nem ao menos tirar teus pés do chão. Te desejo alguém que tire sua roupa e te cubra de tudo aquilo que desejas. Te encha de um prazer e um tesão incontrolável. Que te mostre o paraíso ao te fazer revirar os olhos...",FALSE,FALSE,FALSE,2019-09-25,TeixeiraAvila,TRUE,3035,0
@anonimo vem sem emoção biankinha,FALSE,FALSE,FALSE,2019-09-26,ccobra_,TRUE,3041,0
Eu curti muito a minha infância apesar da família sempre ter sido abusiva e me transformado nessa pessoa sem auto estima hoje em dia,FALSE,FALSE,TRUE,2019-10-13,elleizargsp,TRUE,4578,3
"@anonimo E se puder, busque ajuda de um psicólogo 
Se você estiver com depressão, a falta de disposição faz parte e isso não te torna uma péssima pessoa. Mas busque se cuidar para sair dessa situação.",FALSE,FALSE,TRUE,2019-10-12,viviannetomaz,TRUE,4023,3
esto exaust cansad abatid acabad afadigad aplastad consumid esgotad fatigad quebrad quebrantad entediad froux moído,FALSE,FALSE,TRUE,2019-10-02,LucasPioker,TRUE,3554,3
mensagem para: 1. Oi r 2. Fazer o que n 3. Espero que demor 4. Gratidão por ter vcs na minha vida 5. 6. Me nota por favorzinh 7. Vai cuidar da sua vid 8. Não sei o que seria de mim sem v 9. Te desejo tudo de bo Comente um emoji que eu mando,FALSE,FALSE,FALSE,2019-09-25,manummeloo,TRUE,3046,0
CHEGO MINHA CAMISA ROSA,FALSE,FALSE,FALSE,2019-09-25,Nefazodona,TRUE,3159,0
pode subir os violinos de octavarium maestro,FALSE,FALSE,FALSE,2019-09-24,Nefazodona,TRUE,3160,0
"Olha, eu sou muito fodida mesmo, o motorista do ônibus que peguei era lerdo pra crlh, me atrasou em uns 20 min, pra completar o BRT demorou 30 min pra vir Conclusão: estou indo pra faculdade só pra treinar pq a aula mesmo termina 15h e eu ainda estou no caminho",FALSE,FALSE,FALSE,2019-09-26,belle_roosa,TRUE,3578,0
Muito cansado 😥,FALSE,FALSE,TRUE,2019-10-02,Thierry_27,TRUE,3555,3
Muito cansado pqp,FALSE,FALSE,TRUE,2019-10-02,RicardinhooRj,TRUE,3556,3
Vou dormi to estressado dms q dgc,FALSE,TRUE,TRUE,2019-10-14,Gustavvomessias,TRUE,4905,1
"juntou o pós do fds e a tpm, to tristeza pura e eu só queria sumir",TRUE,FALSE,TRUE,2019-10-14,liggiafalc_,TRUE,4898,2
Vou ter que tomar remédio pra dormir 😥,FALSE,TRUE,FALSE,2019-10-02,Renatinhaa_26,TRUE,3571,1
"Será q tomar muito remédio para dormir mata? Espero q sim, vou tomar o máximo para amanhã amanhecer morta. Amém",TRUE,FALSE,FALSE,2019-10-02,agabrielabecker,TRUE,3568,2
"KKKKKKKKKKKKKKKKKKKKKK VSF, eu me odeio... só faço cagada kkkkk",FALSE,FALSE,TRUE,2019-10-02,silvanatt_,TRUE,3528,3
só atrapalho mané kkkkkkkkkkkkkkkk,FALSE,FALSE,TRUE,2019-10-02,crfvt__,TRUE,3530,3
"@anonimo eu vou ficar avisando pro meu médico os efeitos q eu sentir, não vou ficar tomando caso me faça mal. Mas ando com pensamentos muito ruins, humor instável e ele precisou me dá algo pra melhorar isso.",FALSE,FALSE,TRUE,2019-10-12,kyoongyeol,TRUE,4039,3
Eu sinceramente odeio menstruação e esse humor instável,FALSE,FALSE,TRUE,2019-10-11,caminhaomistico,TRUE,4040,3
"@anonimo Aaaaaaaaah!! Fico muito feliz por vc Gebota \^w^ Desejo que dê tudo certo e que consiga viver sua vida feliz e sem dificuldades ^w Agora falta eu conseguir fazer o mesmo pra vencer essa mesma luta que estou dentro a mais de um ano (só que no meu caso vai demorar ainda) :,3",FALSE,FALSE,FALSE,2019-09-24,pedrogpaula,TRUE,3055,0
"@anonimo Feliz aniversário, bru!! te desejo tudo de melhor, você faz falta aqui viu ❤️❤️",FALSE,FALSE,FALSE,2019-09-26,_plmddsooh,TRUE,3058,0
"n desejo esse sentimento de falta, saudade de alguém sabe, pra ngm msm é horrível",FALSE,FALSE,FALSE,2019-09-26,scheeiibe,TRUE,3059,0
"@anonimo @anonimo Não q seja meu desejo, mas o mais provável é q RC pule fora dessa confusão por 2 motivos: 1) falta de respaldo concreto e visível da diretoria, q não tem moral p fazê-lo, e 2) falta de vitórias, em parte por culpa/teimosia do próprio RC",FALSE,FALSE,FALSE,2019-09-26,marcilioag,TRUE,3063,0
"Hoje eu acordei só as dores sem animo pra treinar , mas olhei pro rostinhos dela",FALSE,FALSE,FALSE,2019-09-26,erikeylla,TRUE,3065,0
"@anonimo @anonimo @anonimo @anonimo E bom que o Carille saiba, que o torcedor não é apenas emoção. A gente assiste os jogos e é nítido a desorganização dentro de campo. Posso não entender de tática, mas sem perfeitamente quando meu time está deixando espaços para o adversário. Até time juvenil sabe que n pode",FALSE,FALSE,FALSE,2019-09-26,UendsonJose,TRUE,3070,0
"Nunca pensei que iria conseguir comer batata doce, e já fazem 3 dias que como tô feliz paca, se eu não chegar no carnaval magra eu vou pegar depressao é isso",FALSE,FALSE,FALSE,2019-10-03,helidalima7,TRUE,3692,0
"Eu não consigo ficar parado, nunca fiquei tão ansioso, temos que executar os caras 🙅🏻
♂️",FALSE,FALSE,FALSE,2019-10-02,leo_rocha231,TRUE,3307,0
"Não consigo ficar parado, se to sem inspiração pra escrever eu tento compor, se não consigo compor nem escrever eu quero fotografar, se n consigo fazer nenhum dos três eu choro",FALSE,FALSE,FALSE,2019-10-02,arroba_dias,TRUE,3311,0
Gostaria de ser surpreendido com o cenário do show da Anitta pro #RockInRio mas desde as declarações pro Leo Dias já estava bem óbvio oque era. Mas mesmo assim ainda estou muito ansioso pro show da minha fav no palco mundo ♡ https://t.co/72KIQH5wHp,FALSE,FALSE,FALSE,2019-10-02,guihtorrez,TRUE,3314,0
faz uma semana que eu só consigo dormir 5 horas por dia e já posso dizer que estou um saquinho de batata,FALSE,TRUE,FALSE,2019-10-15,inaerosa__,TRUE,5205,1
"fico assustada olhando p todos os lados, qualquer barulho começo a me tremer, so consigo dormir quando amanhece",FALSE,TRUE,FALSE,2019-10-15,LariGoncalves20,TRUE,5206,1
"Só consigo dormir tardissimo e impossível acordar cedo, preciso de um tratamento urgente",FALSE,TRUE,FALSE,2019-10-15,giicorreia,TRUE,5207,1
o jeito q eu tô ficando sem fome e ficando mais a metade do meu dia sem comer eh estranho,FALSE,TRUE,FALSE,2019-10-12,Jennigps,TRUE,4051,1
@anonimo Preguiça e sem fome o nome,FALSE,TRUE,FALSE,2019-10-12,G_goncaalvess,TRUE,4052,1
Sorte que eu tenho de ter amigos que sabem lidar com meu humor instável,FALSE,FALSE,TRUE,2019-10-10,Julia_garciaf,TRUE,4041,3
"eu n guento esse meu humor instável, tava meio triste e agr tô toda feliz",FALSE,FALSE,TRUE,2019-10-11,_paivamilen,TRUE,4042,3
"Mano, meu humor instável ainda vai me matar essa porra PQP AAAAAA",FALSE,FALSE,TRUE,2019-10-09,leenacmello,TRUE,4043,3
gente o que eh esse humor instavel que isso,FALSE,FALSE,TRUE,2019-10-11,katsukilI,TRUE,4044,3
@anonimo Quero morrer,TRUE,FALSE,FALSE,2019-10-02,mariaarteiro26,TRUE,3598,2
Hm quero morrer,TRUE,FALSE,FALSE,2019-10-02,twentyonechlori,TRUE,3599,2
"nem sei pq postei, tô com a auto-estima lá no chão hoje",FALSE,FALSE,TRUE,2019-10-13,draycaru,TRUE,4593,3
queria ter essa auto estima drx https://t.co/g97fS153tT,FALSE,FALSE,TRUE,2019-10-13,belle_002,TRUE,4594,3
sinto que sou um peso na vida das pessoas.,FALSE,FALSE,TRUE,2019-10-02,Nayara_Crff,TRUE,3655,3
"na moral, não queria me afastar mas sinto que sou um peso e que não faço diferença, então melhor me afastar mesmo",FALSE,FALSE,TRUE,2019-10-02,dudupagu,TRUE,3656,3
Auto estima baixa é uma merda..,FALSE,FALSE,TRUE,2019-10-13,Matheus052702,TRUE,4595,3
"Sabadeira, meia noite em casa, auto-estima no chão. Tamo junto :D",FALSE,FALSE,TRUE,2019-10-13,lucasabyss,TRUE,4596,3
tô doente mesmo cheguei em casa sem fome,FALSE,TRUE,FALSE,2019-10-02,tasquimer,TRUE,3617,1
"@anonimo Eu nao consigo comer nada, me dá uma ânsia de vômito, se eu ficar em crise muitos dias, fico mais seca que o normal 🤕",FALSE,TRUE,FALSE,2019-10-02,Juliamacedo26,TRUE,3601,1
to até agr sem apetite,FALSE,TRUE,FALSE,2019-10-02,anethaybj,TRUE,3620,1
eu não consigo sequer comer com o garfo na mão esquerda quanto mais fazer isto https://t.co/Q9CCxQe5XW,FALSE,FALSE,FALSE,2019-10-02,Biaacorreiads,TRUE,3602,0
Quando eu era criança eu conseguia comer 8 fatias de pizza seguidas mas hoje em dia não consigo mais fazer iss https://t.co/xHRn5kIHcG,FALSE,FALSE,FALSE,2019-10-02,barneyzitito,TRUE,3604,0
"Esse calor tira meu apetite demais, vou ter q comer sem fome msm pq já to com 50kg se eu emagrecer mais viro o q? Kkkkkkk",FALSE,FALSE,FALSE,2019-10-02,irissfrancine,TRUE,3625,0
To estranha hoje são 5 horas da tarde e eu só tomei cafe e to sem fome,FALSE,TRUE,FALSE,2019-10-12,Andreza45056621,TRUE,4053,1
"Tava sem fome, parei pra comer agora 😴",FALSE,TRUE,FALSE,2019-10-12,Laiis_bandii,TRUE,4056,1
vovó me acorda me estressando ja irra dps q eu so quero ficar no quarto ela reclama,TRUE,FALSE,TRUE,2019-10-11,the_jujuju,TRUE,4755,2
"São quase 17h e até agora eu não comi nada hoje é estou sem fome. 🤦🏻
♀️",FALSE,TRUE,FALSE,2019-10-12,AichingerBah,TRUE,4058,1
Melhor coisa foi eu toma 3 remédio para dormir 💙,FALSE,TRUE,FALSE,2019-10-14,Lola51258512,TRUE,5216,1
Vou lançar um remédio para dormir pq j está dando oua,FALSE,TRUE,FALSE,2019-10-15,jonatthanoo,TRUE,5217,1
"To tal estressada hoje que não almocei e To sem fome , ain sensação ruim da peste",FALSE,TRUE,FALSE,2019-10-12,morta_fome,TRUE,4059,1
Só quero ficar no quarto deitada sem ver a cara de ninguém,TRUE,FALSE,TRUE,2019-10-13,pamelladanni,TRUE,4756,2
hoje é aquele dia que eu só quero ficar no quarto e morrer ne? ata,TRUE,FALSE,TRUE,2019-10-12,mxtkr,TRUE,4757,2
Às vezes só quero ficar no quarto quietinha sabe sem falar com ninguém,TRUE,FALSE,TRUE,2019-10-11,asupernovaa,TRUE,4763,2
eu acho que vou tomar todo o meu remédio para dormir ...,FALSE,TRUE,FALSE,2019-10-15,29JIFK,TRUE,5221,1
"Bateu uma saudade absurda e agr eu n quero mais sair da cama, só chorar",TRUE,FALSE,TRUE,2019-10-13,gus_jrr,TRUE,4768,2
Não eu n quero mais sair pra nada nessa vida,TRUE,FALSE,TRUE,2019-10-14,Barbjbj,TRUE,4773,2
tão cansado que não consigo dormir,FALSE,TRUE,FALSE,2019-09-19,lhauzen,TRUE,2715,1
"Não sou como o meu namorido, por exemplo, que quando ele diz que vai dormir apenas vira pro lado, “desliga o disjuntor dele” e dorme. Sou o oposto disso. Também tenho dificuldade de dormir por horas seguidas sem acordar. Acabo sempre acordando no meio da noite, no mínimo uma vez.",FALSE,TRUE,FALSE,2019-09-19,FeAmaral_online,TRUE,2740,1
"Eu só fui conseguir dormir às 6 e pouco da manh 
Literalmente com crise de insônia e ansiedade junto, os barulho na sala pq ngm respeita ngm nessa casa, as paranóia do meu sonho q eu tive terça pra quarta.",FALSE,TRUE,FALSE,2019-09-19,AnnaNitsch3,TRUE,2844,1
Eu nunca perdi o apetite como eu perdi hoje Tô o dia inteiro sem vontade de comer,FALSE,TRUE,FALSE,2019-10-02,AmandaEspich,TRUE,3621,1
Sem apetite para nada,FALSE,TRUE,FALSE,2019-10-02,brunaaa_m,TRUE,3622,1
Pablo perguntando se eu vou trabalhar hj Eu n consigo nem sair da cama..,TRUE,FALSE,TRUE,2019-10-02,mayrinhae,TRUE,3254,2
"@anonimo @anonimo Sem querer ofender ou qualquer coisa do tipo, mas esse projeto infelizmente não reflete o desejo do fandom e acho que você poderia ter estudado mais sobre a ""reação do fandom"" antes de querer fazer algo que precisasse de recursos financeiros, pois isso é delicado aqui no Brasil+",FALSE,FALSE,FALSE,2019-09-26,winryrockbell04,TRUE,3101,0
"Ansiedad O que as pessoas acha que é - impaciência, desejo que algo aconteça logo (sofrendo por antecipação O que realmente é - coração acelerado/dor no peit - crises de pânic - tensão muscula - falta de a - insôni - tremores - medos irracionai - preocupação execessiva",FALSE,FALSE,FALSE,2019-09-26,alouiserocha,TRUE,3112,0
"Ultimamente eu ando muito cansado mentalmente! Já quase não tenho saúde mental direito, aí vem as circunstâncias do dia a dia, e ações chulas das pessoas, não tem saúde mental que aguente!!!!",FALSE,TRUE,FALSE,2019-09-19,Pajeziin22,TRUE,2649,1
"Nao sei que tanto sono eu sinto meu pai amado🤦
♀️",FALSE,TRUE,FALSE,2019-09-19,kennyapereira08,TRUE,2675,1
"queria emagrecer e arrumar minha postura,,, iria ajudar mt com minha auto estima mas infelizmente n consigo nem sair da cama ou parar de comer fast food",TRUE,FALSE,TRUE,2019-10-02,pinkpixell,TRUE,3263,2
"@anonimo Sei, todas as minhas crises depressivas são assim e não dá pra amar viver isso pq ao viver isso eu só penso em morrer, mas, espero de coração que você não sinta isso que eu sinto",TRUE,FALSE,TRUE,2019-10-02,PandAnafg13,TRUE,3245,2
"Nesse tempo eu n consigo nem sair da cama direito, tinha unha p fazer, cabelo e to o dia todo deitada",TRUE,FALSE,TRUE,2019-09-28,Morenasilvafds,TRUE,3255,2
"Crlho cancelei um rolezao hj pq to mortinho n consigo nem sair mais da cama, só pode ser macumba q sdds da minha época kkkkkkkk",TRUE,FALSE,TRUE,2019-09-28,PedroRe500,TRUE,3259,2
to me sentindo tão insuficiente q eu n consigo nem sair da cama,TRUE,FALSE,TRUE,2019-09-30,daydrmly,TRUE,3265,2
To tão nervoso pra esse hoje que não consigo ficar parado. Ansiedade é lixo!! #JogaremosJuntos,TRUE,FALSE,TRUE,2019-10-02,atlantigu,TRUE,3309,2
verdade seja dita tô desanimado dms no dia de hoje,TRUE,FALSE,TRUE,2019-10-12,LopesDanilo3,TRUE,4669,2
Alguém mais tá esgotado essa semana? Gente eu tô MUITO cansada!,FALSE,TRUE,FALSE,2019-09-19,MilaStorino,TRUE,2787,1
"Coisas que eu faço melhor 
1. Afastar pessoa 2. Dormi 3. Estragar as coisa 4. Fazer papel de troux 5. Me importar com quem não merece",TRUE,TRUE,TRUE,2019-10-12,Myllena1117,TRUE,4487,2
acabou com o meu dia. só quero ficar no quarto chorando. eu sou definitivamente a pior pessoa do mundo.,TRUE,FALSE,TRUE,2019-10-13,ana__scostaa,TRUE,4764,2
"eu vi uma tour agora em um grupo do facebook sobre auto estima  e tanta gente bonita sem auto estima e tipo eu mesma nunca tive, uma vez a cada mes eu me agrado com algo sobre mim... e olhe la. Não consigo me achar bonita em nada, nem inteligente, nem engracada e é por isso....",FALSE,FALSE,TRUE,2019-10-13,sskybird,TRUE,4585,3
eu escrevo escrevo e não consigo agrrrhehdj eu só penso em chorar,FALSE,FALSE,TRUE,2019-10-14,liltouchs,TRUE,5011,3
N aguento mais essa falta de apetite,FALSE,TRUE,FALSE,2019-09-19,HeloisaaCastro,TRUE,2815,1
q bagulho doido comecei a passar mt mal do nd ansiedade é foda mano e eu quase n to conseguindo comer,FALSE,TRUE,FALSE,2019-10-02,alokadaray,TRUE,3331,1
to muito exausto de corpo e alma af eu só queria dormir umas 24h,FALSE,TRUE,FALSE,2019-09-19,pedromachadow,TRUE,2772,1
excesso de sono e perda de apetite... a morte vem,FALSE,TRUE,FALSE,2019-09-18,_luhavila,TRUE,2774,1
Sem apetite nenhum 🤒,FALSE,TRUE,FALSE,2019-09-19,Saravitoria57,TRUE,2779,1
meu café da manhã tá sendo 1 banan nem é pq to querendo ser saudável é só falta de apetite mesmo,FALSE,TRUE,FALSE,2019-09-19,m3lancolica,TRUE,2780,1
to sem apetite pra almoçar ultimamente,FALSE,TRUE,FALSE,2019-09-19,undsclosedesire,TRUE,2782,1
Sonho com o dia que eu vou ter uma noite completa de sono sem ter que ficar acordando a cada 1 hr,FALSE,TRUE,FALSE,2019-09-19,bisgabi,TRUE,2799,1
Não consigo comer direito mais,FALSE,TRUE,FALSE,2019-09-19,Crvg_Emerson6,TRUE,2806,1
Só penso em dormir,FALSE,TRUE,FALSE,2019-10-15,pianapierry,TRUE,5416,1
Hoje eh minha folga e eu só penso em dormir,FALSE,TRUE,FALSE,2019-10-15,endriwgonzaga,TRUE,5417,1
Sentimento horrível só penso em chorar,FALSE,FALSE,TRUE,2019-10-13,marques_201,TRUE,5012,3
Só penso em chorar msm https://t.co/tgJqVvK0EB,FALSE,FALSE,TRUE,2019-10-13,Beaventurah,TRUE,5013,3
Eu só penso em chorar https://t.co/GeW26boT2D,FALSE,FALSE,TRUE,2019-10-13,nops_e,TRUE,5016,3
"@anonimo @anonimo @anonimo @anonimo O mais engraçado é que só quem realmente vive na pele sabe como funciona. Eles chegam atirando, sem motivo e sem fazer operação. Moradores de comunidades sofrem sim e o desejo do governo é bani-los para enfiar de vez à milícia na favela.",FALSE,FALSE,FALSE,2019-09-25,micristinapaes,TRUE,3119,0
Exaustão emocional é muito pior que cansaço físico https://t.co/XlaJzJ4zVF,FALSE,FALSE,FALSE,2019-09-26,Toto_Marvadeza,TRUE,3120,0
Genteee não suporto certas pessoas mais..!!!,FALSE,FALSE,FALSE,2019-10-02,luizaanholeti,TRUE,3413,0
Vocês também tem esse negócio de ficar pra baixo simplesmente por nada????? Tipo sei lá é um dia normal mas ao passar do dia parece que algo suga tua alma e tu passa o resto do dia sem vontade de viver e é uma coisa muito aleatoria que acontece do nada,TRUE,FALSE,TRUE,2019-10-14,Jennyfcrf,TRUE,4808,2
mds q desanimo desde ontem n quero viver mais,TRUE,FALSE,TRUE,2019-10-13,souImattae,TRUE,4946,2
"Vir pra faculdade se tornou um suicídio mental, eu morro um pouco a cada dia só de entrar nessa sala",TRUE,FALSE,FALSE,2019-10-02,EliveltonJn,TRUE,3369,2
"Ansiedade é um bgl foda, tô com o coração acelerado, muita vontade de vomitar e suando frio e eu não sei o motivo",TRUE,FALSE,FALSE,2019-10-02,hallanafofita,TRUE,3330,2
"krlh, infern eu desisto de viver porra, eu já não aguento mais",TRUE,FALSE,FALSE,2019-10-02,Vtrindad3,TRUE,3352,2
"Hoje acordei totalmente desanimada e triste. Não conversei com quase ngm, uma tristeza q não tem motivo nenhum e me pesa qnd tô assim, parece q nada tem graça",FALSE,FALSE,TRUE,2019-10-10,ju_alvesz,TRUE,4086,3
